Job_id,Job Title,Rating,Company_id,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Easy Apply,Min_Salary,Max_Salary,Avg_Salary,State_id,City,State,Headquarter
685,Jr. Data Analyst,3.4,685,Kelly,5001 to 10000 employees,1946.0,Company - Public,Staffing & Outsourcing,Business Services,5  10  ,0.0,74000.0,85000.0,79500.0,685,Downers Grove,IL,MI
686,Business Analyst,4.6,686,"Clarity Partners, LLC",51 to 200 employees,2004.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,74000.0,85000.0,79500.0,686,Chicago,IL,IL
687,Sourcing Business Analyst,3.5,687,The AZEK Company,1001 to 5000 employees,1983.0,Company - Private,Consumer Products Manufacturing,Manufacturing,500   1  ,0.0,74000.0,85000.0,79500.0,687,Chicago,IL,IL
688,Business Analyst,3.9,688,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,74000.0,85000.0,79500.0,688,Chicago,IL,NJ
689,Business Intelligence Analyst,3.1,689,Kemper,5001 to 10000 employees,1990.0,Company - Public,Insurance Carriers,Insurance,2  5  ,0.0,74000.0,85000.0,79500.0,689,Chicago,IL,IL
691,Senior Business Analyst,3.5,691,MillerCoors,5001 to 10000 employees,0.0,Subsidiary or Business Segment,Food & Beverage Manufacturing,Manufacturing,500   1  ,0.0,74000.0,85000.0,79500.0,691,Chicago,IL,IL
693,Business Analyst,5.0,693,VISTRADA,1 to 50 employees,0.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,74000.0,85000.0,79500.0,693,Chicago,IL,NY
696,Business Analyst,4.0,696,Intetics,201 to 500 employees,1995.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,74000.0,85000.0,79500.0,696,Northbrook,IL,FL
697,Business Analyst - Consultant,3.8,697,RiverPoint,1 to 50 employees,1988.0,Company - Private,Accounting,Accounting & Legal,5  10  ,0.0,74000.0,85000.0,79500.0,697,Rosemont,IL,IL
699,Business Analyst,4.6,699,"Conch Technologies, Inc",51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,74000.0,85000.0,79500.0,699,Chicago,IL,TN
700,Business Analyst,3.4,700,Nitel,51 to 200 employees,1997.0,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,50  100  ,0.0,74000.0,85000.0,79500.0,700,Chicago,IL,IL
703,Business Analyst,3.7,703,Motorola Solutions,10000+ employees,1928.0,Company - Public,Computer Hardware & Software,Information Technology,5  10  ,0.0,74000.0,85000.0,79500.0,703,Chicago,IL,IL
705,Business Analyst,4.1,705,UST Global,10000+ employees,1999.0,Company - Private,IT Services,Information Technology,1  2  ,0.0,74000.0,85000.0,79500.0,705,Chicago,IL,CA
706,Business Intelligence Analyst,3.4,706,Fooda,201 to 500 employees,2011.0,Company - Private,IT Services,Information Technology, 1  ,0.0,74000.0,85000.0,79500.0,706,Chicago,IL,IL
707,Business Solutions Analyst I,3.2,707,The Chicago Housing Authority,1001 to 5000 employees,1934.0,Company - Private,Municipal Governments,Government, 1  ,0.0,62000.0,111000.0,86500.0,707,Chicago,IL,IL
709,Business Analyst,4.7,709,Sutoer,1 to 50 employees,0.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,62000.0,111000.0,86500.0,709,Oak Brook,IL,IL
712,Business Analyst,3.9,712,"TEKsystems, Inc",1001 to 5000 employees,1983.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2  5  ,0.0,62000.0,111000.0,86500.0,712,Chicago,IL,MD
713,Business Analyst - Telecom Billing,4.2,713,Pegasus Knowledge Solutions,201 to 500 employees,0.0,Company - Private,Accounting,Accounting & Legal,1  5  ,0.0,62000.0,111000.0,86500.0,713,Chicago,IL,IL
714,Senior Business Systems Analyst,3.3,714,CF Industries,1001 to 5000 employees,1946.0,Company - Public,Chemical Manufacturing,Manufacturing,5  10  ,0.0,62000.0,111000.0,86500.0,714,Deerfield,IL,IL
715,Senior Business Analyst,2.9,715,"Evolent Health, Inc.",1001 to 5000 employees,2011.0,Company - Public,Health Care Services & Hospitals,Health Care,25  50  ,0.0,62000.0,111000.0,86500.0,715,Chicago,IL,VA
717,Urgent Need - Data Analyst,3.4,717,Kelly,5001 to 10000 employees,1946.0,Company - Public,Staffing & Outsourcing,Business Services,5  10  ,0.0,62000.0,111000.0,86500.0,717,Chicago,IL,MI
718,Senior Business Analyst,3.8,718,Molson Coors Brewing Company,10000+ employees,1774.0,Company - Public,Food & Beverage Manufacturing,Manufacturing,2  5  ,0.0,62000.0,111000.0,86500.0,718,Chicago,IL,IL
720,Cyber Defense Response Analyst I - 3rd Shift,3.5,720,CME Group,1001 to 5000 employees,2007.0,Company - Public,Brokerage Services,Finance,2  5  ,0.0,62000.0,111000.0,86500.0,720,Chicago,IL,IL
721,Business Analyst,4.3,721,Cyber Korp,1 to 50 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,1  5  ,0.0,62000.0,111000.0,86500.0,721,Bloomingdale,IL,IL
722,Business Analyst,2.0,722,HR Pundits,1 to 50 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,1  5  ,0.0,62000.0,111000.0,86500.0,722,Chicago,IL,IL
723,Business Data Analyst,3.3,723,Feeding America,51 to 200 employees,1979.0,Nonprofit Organization,Social Assistance,Non-Profit,2  5  ,0.0,62000.0,111000.0,86500.0,723,Chicago,IL,IL
725,Technical Consultant - Modern Data Practice,4.1,725,Productive Edge,51 to 200 employees,2008.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,62000.0,111000.0,86500.0,725,Chicago,IL,IL
726,Business Analyst of Quality Improvement,3.2,726,Illinois Action for Children,201 to 500 employees,0.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,25  50  ,0.0,62000.0,111000.0,86500.0,726,Chicago,IL,IL
728,Entry Level Business Analyst,5.0,728,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,62000.0,111000.0,86500.0,728,Chicago,IL,IL
729,Senior Consultant - DevOps - Nationwide Opportunities,3.9,729,Amazon,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10  ,0.0,62000.0,111000.0,86500.0,729,Chicago,IL,WA
730,Sales Operations Analyst,4.9,730,Sprout Social,501 to 1000 employees,2010.0,Company - Public,Internet,Information Technology,50  100  ,1.0,62000.0,111000.0,86500.0,730,Chicago,IL,IL
731,Information Security Project Manager I/Business Analyst,3.5,731,CME Group,1001 to 5000 employees,2007.0,Company - Public,Brokerage Services,Finance,2  5  ,0.0,62000.0,111000.0,86500.0,731,Chicago,IL,IL
732,Business Systems Analyst,3.7,732,nd Century Technologies,1001 to 5000 employees,1997.0,Company - Private,IT Services,Information Technology,25  50  ,1.0,62000.0,111000.0,86500.0,732,Chicago,IL,NJ
733,Business Analyst,4.1,733,Global Bridge InfoTech Inc.,1 to 50 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,5  10  ,0.0,62000.0,111000.0,86500.0,733,Chicago,IL,TX
734,Business Analyst,3.4,734,Thermo Fisher Scientific,10000+ employees,1902.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,10  ,0.0,62000.0,111000.0,86500.0,734,Chicago,IL,MA
736,Business Analyst,3.5,736,Medix,201 to 500 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,62000.0,111000.0,86500.0,736,Chicago,IL,IL
738,"Business Analyst, Office Asset Management",3.5,738,Ventas,201 to 500 employees,1998.0,Company - Public,Real Estate,Real Estate,2  5  ,0.0,40000.0,77000.0,58500.0,738,Chicago,IL,IL
739,Business Analyst,3.8,739,Griffith Foods,1001 to 5000 employees,1919.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,500   1  ,0.0,40000.0,77000.0,58500.0,739,Alsip,IL,IL
740,Business Analyst,3.3,740,Computer Aid,1001 to 5000 employees,1981.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,40000.0,77000.0,58500.0,740,Chicago,IL,PA
741,Business Operations Analyst,3.0,741,AXIOM,1 to 50 employees,2011.0,Company - Private,Construction,"Construction, Repair & Maintenance",1  5  ,0.0,40000.0,77000.0,58500.0,741,Chicago,IL,ID
742,Business Analyst,4.8,742,"Metasys Technologies, Inc.",201 to 500 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,25  50  ,0.0,40000.0,77000.0,58500.0,742,Chicago,IL,GA
743,Business Analyst,3.7,743,"Pyramid Consulting, Inc",1001 to 5000 employees,1996.0,Company - Private,Computer Hardware & Software,Information Technology,100  500  ,0.0,40000.0,77000.0,58500.0,743,Oak Brook,IL,GA
744,Business Intelligence Analyst,4.1,744,MDLIVE Inc,201 to 500 employees,2009.0,Company - Private,Health Care Services & Hospitals,Health Care,50  100  ,0.0,40000.0,77000.0,58500.0,744,Chicago,IL,FL
745,"Lead, Business System Analyst",3.3,745,CF Industries,1001 to 5000 employees,1946.0,Company - Public,Chemical Manufacturing,Manufacturing,5  10  ,0.0,40000.0,77000.0,58500.0,745,Deerfield,IL,IL
746,"Analyst, Marketing- Consumer Information",3.0,746,Kraft Heinz Company,10000+ employees,2015.0,Company - Public,Food & Beverage Manufacturing,Manufacturing,10  ,0.0,40000.0,77000.0,58500.0,746,Glenview,IL,IL
747,Business Analyst,3.2,747,Wolters Kluwer,10000+ employees,1836.0,Company - Public,Consulting,Business Services,2  5  ,0.0,40000.0,77000.0,58500.0,747,Deerfield,IL,Netherlands
748,Business Systems Analyst,4.0,748,University of Chicago,10000+ employees,1890.0,College / University,Colleges & Universities,Education,2  5  ,0.0,40000.0,77000.0,58500.0,748,Chicago,IL,IL
749,Technical Business Analyst,4.0,749,SoftVision - North America,1001 to 5000 employees,1994.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,40000.0,77000.0,58500.0,749,Chicago,IL,NY
750,Senior Business Analyst,3.9,750,JPMorgan Chase,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,40000.0,77000.0,58500.0,750,Chicago,IL,NY
751,Business Analyst - IT,2.9,751,Harris & Harris,501 to 1000 employees,1968.0,Company - Private,Investment Banking & Asset Management,Finance,50  100  ,0.0,40000.0,77000.0,58500.0,751,Chicago,IL,IL
752,Computer System Analyst (1 position available; full-time),3.8,752,Intellisys Technology,1 to 50 employees,1998.0,Company - Private,IT Services,Information Technology,1  5  ,0.0,40000.0,77000.0,58500.0,752,Oak Brook,IL,IL
753,ERP Technical Business Analyst,4.4,753,Unicorn Technologies,1 to 50 employees,0.0,Company - Private,Education Training Services,Education,1  5  ,0.0,40000.0,77000.0,58500.0,753,Chicago,IL,GA
754,"Senior Analyst, Data & Analytics",3.0,754,Kraft Heinz Company,10000+ employees,2015.0,Company - Public,Food & Beverage Manufacturing,Manufacturing,10  ,0.0,40000.0,77000.0,58500.0,754,Chicago,IL,IL
755,Business Analyst - Occupier Products,3.7,755,JLL,10000+ employees,0.0,Company - Public,Real Estate,Real Estate,5  10  ,0.0,40000.0,77000.0,58500.0,755,Chicago,IL,IL
756,Business Systems Analyst,3.7,756,"CCC Information Services, Inc.",1001 to 5000 employees,1980.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,500   1  ,0.0,40000.0,77000.0,58500.0,756,Chicago,IL,IL
757,Business Information Analyst,3.1,757,Kemper,5001 to 10000 employees,1990.0,Company - Public,Insurance Carriers,Insurance,2  5  ,0.0,40000.0,77000.0,58500.0,757,Chicago,IL,IL
760,Business Analyst,2.9,760,INTRALOT INC,5001 to 10000 employees,1992.0,Company - Private,Computer Hardware & Software,Information Technology,50  100  ,0.0,40000.0,77000.0,58500.0,760,Bolingbrook,IL,Greece
762,Business Analyst,3.8,762,RiverPoint,1 to 50 employees,1988.0,Company - Private,Accounting,Accounting & Legal,5  10  ,0.0,40000.0,77000.0,58500.0,762,Rosemont,IL,IL
763,Business Analyst – Behavioral Healthcare Billing,2.9,763,Streamline Healthcare,51 to 200 employees,2003.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,40000.0,77000.0,58500.0,763,Chicago,IL,MI
765,Business Analyst,4.0,765,Lorven Technologies Inc,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal, 1  ,0.0,40000.0,77000.0,58500.0,765,Chicago,IL,NJ
766,Sales Operations Analyst,4.0,766,Morningstar,5001 to 10000 employees,1984.0,Company - Public,Financial Analytics & Research,Finance,1  2  ,0.0,40000.0,77000.0,58500.0,766,Chicago,IL,IL
768,Business Technical Analyst,4.5,768,Abacus Technical Services,51 to 200 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,5  10  ,0.0,69000.0,97000.0,83000.0,768,Chicago,IL,TX
770,Social Media Analyst,4.1,770,Scotts Miracle-Gro,5001 to 10000 employees,1868.0,Company - Public,Consumer Products Manufacturing,Manufacturing,5  10  ,0.0,69000.0,97000.0,83000.0,770,Chicago,IL,OH
771,Business Analysis,3.1,771,MMC Group,501 to 1000 employees,1993.0,Company - Private,Consulting,Business Services,50  100  ,0.0,69000.0,97000.0,83000.0,771,Oak Brook,IL,TX
772,Business Analyst,4.1,772,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1  2  ,0.0,69000.0,97000.0,83000.0,772,Chicago,IL,FL
773,Business Analyst,4.1,773,RGP,1001 to 5000 employees,1996.0,Company - Public,Consulting,Business Services,500   1  ,0.0,69000.0,97000.0,83000.0,773,Chicago,IL,CA
774,Senior Product Analyst - 69117BR,3.3,774,Aetna,10000+ employees,1853.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,69000.0,97000.0,83000.0,774,Chicago,IL,CT
776,Business Analyst,2.7,776,TechUSA,1001 to 5000 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,69000.0,97000.0,83000.0,776,Chicago,IL,MD
777,Technical Business Analyst,3.6,777,Arrow Digital,51 to 200 employees,2005.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,10  25  ,0.0,69000.0,97000.0,83000.0,777,Chicago,IL,FL
778,Business Analyst,2.5,778,Veterans Sourcing Group,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,69000.0,97000.0,83000.0,778,Chicago,IL,061
779,Business Immgration Analyst,4.8,779,Watson Dwyer Inc.,1 to 50 employees,0.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,69000.0,97000.0,83000.0,779,Chicago,IL,IL
780,Business Analyst,3.0,780,Kalven Technologies,1 to 50 employees,2000.0,Company - Private,IT Services,Information Technology,5  10  ,0.0,69000.0,97000.0,83000.0,780,Elk Grove Village,IL,IL
781,Implementation Analyst,3.3,781,Aetna,10000+ employees,1853.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,69000.0,97000.0,83000.0,781,Chicago,IL,CT
784,SEO & Content Analyst,4.2,784,Perfect Search Media,1 to 50 employees,2010.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,69000.0,97000.0,83000.0,784,Chicago,IL,IL
787,"Mgr, Engineering Business Analysis",3.6,787,Grainger,10000+ employees,1927.0,Company - Public,Wholesale,Business Services,10  ,0.0,69000.0,97000.0,83000.0,787,Chicago,IL,IL
788,Technical Business Analyst,4.6,788,th Magnitude,1 to 50 employees,2010.0,Company - Private,IT Services,Information Technology,5  10  ,0.0,69000.0,97000.0,83000.0,788,Chicago,IL,IL
790,Business Analysts,3.5,790,The Judge Group,1001 to 5000 employees,1970.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,69000.0,97000.0,83000.0,790,Chicago,IL,PA
792,BUSINESS ANALYST III,5.0,792,Crossfire Consulting,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,69000.0,97000.0,83000.0,792,Oakbrook Terrace,IL,NY
793,Technical Business Analyst,3.9,793,Crystal Equation,51 to 200 employees,2006.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,69000.0,97000.0,83000.0,793,Chicago,IL,IL
794,Senior Business Analyst,3.0,794,AXIOM,1 to 50 employees,2011.0,Company - Private,Construction,"Construction, Repair & Maintenance",1  5  ,0.0,69000.0,97000.0,83000.0,794,Chicago,IL,ID
795,Business Analyst,4.7,795,The CRS Group,51 to 200 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,10  25  ,0.0,69000.0,97000.0,83000.0,795,Deerfield,IL,IL
797,Hybris Business Analyst,4.1,797,SMITH,51 to 200 employees,2001.0,Company - Private,Advertising & Marketing,Business Services,50  100  ,0.0,59000.0,111000.0,85000.0,797,Chicago,IL,WA
798,Sr. Business Analyst,4.6,798,"Conch Technologies, Inc",51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,59000.0,111000.0,85000.0,798,Chicago,IL,TN
799,Business Analyst,5.0,799,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,59000.0,111000.0,85000.0,799,Chicago,IL,IL
800,Cloud Business Analyst,4.6,800,th Magnitude,1 to 50 employees,2010.0,Company - Private,IT Services,Information Technology,5  10  ,0.0,59000.0,111000.0,85000.0,800,Chicago,IL,IL
802,"Analyst, Business Process Outsourcing",3.5,802,Argo Group US,1001 to 5000 employees,1948.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,59000.0,111000.0,85000.0,802,Chicago,IL,Bermuda
803,eCommerce Business Analyst,4.2,803,"Thanx Media, Inc.",1 to 50 employees,2005.0,Company - Private,Computer Hardware & Software,Information Technology,5  10  ,0.0,59000.0,111000.0,85000.0,803,Chicago,IL,IL
804,Business Systems Analyst,4.1,804,RGP,1001 to 5000 employees,1996.0,Company - Public,Consulting,Business Services,500   1  ,0.0,59000.0,111000.0,85000.0,804,Chicago,IL,CA
807,"Business Management Analyst - Budget, Cost Control, Finance, Pricing",3.8,807,Northrop Grumman,10000+ employees,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10  ,0.0,59000.0,111000.0,85000.0,807,Rolling Meadows,IL,VA
808,Financial Business Analyst,2.2,808,Focus Management Group,201 to 500 employees,2001.0,Company - Private,Financial Analytics & Research,Finance,25  50  ,0.0,59000.0,111000.0,85000.0,808,Chicago,IL,GA
809,Business Analyst / Data Analyst,3.9,809,WIN Home Inspection,1 to 50 employees,0.0,Franchise,Construction,"Construction, Repair & Maintenance", 1  ,0.0,59000.0,111000.0,85000.0,809,Chicago,IL,WA
810,Sr Business Analyst,4.1,810,Global Bridge InfoTech Inc.,1 to 50 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,5  10  ,0.0,59000.0,111000.0,85000.0,810,Chicago,IL,TX
812,"Business Operations Analyst, Casualty",3.5,812,Argo Group US,1001 to 5000 employees,1948.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,59000.0,111000.0,85000.0,812,Chicago,IL,Bermuda
813,Support Analyst,3.6,813,Oracle,10000+ employees,1977.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,10  ,0.0,59000.0,111000.0,85000.0,813,Chicago,IL,CA
814,Sr Manager - Business Analyst - National Tax Technology,3.8,814,RSM,10000+ employees,1964.0,Private Practice / Firm,Accounting,Accounting & Legal,5  10  ,0.0,59000.0,111000.0,85000.0,814,Chicago,IL,IL
